Cruise,Station,Date,Longitude,Latitude,BottomDepth,Depth,Temperature,Salinity,Oxygen,PDA,Nits,Phosphate,Silicate,COD,AOU,WaterMassNo
1,24,2011-07-07T08:14,-87.01,25,3341,3308.8,4.386,34.974,4.777,27.763302,23.58,1.54,24,43.1,107.9135,6
1,25,2011-07-07T23:08,-86.071,23.844,3455,10.9,29.245,36.059,4.425,22.778441,0,0.17,2.7,67.2,0,1
1,25,2011-07-07T23:08,-86.071,23.844,3455,51.2,28.094,36.072,4.543,23.175087,0,0.17,1.2,66.6,0,1
1,25,2011-07-07T23:08,-86.071,23.844,3455,151.2,23.861,36.822,3.559,25.075093,0.28,0.15,0.96,62,52.8852,2
1,25,2011-07-07T23:08,-86.071,23.844,3455,599.3,9.141,35.079,2.673,27.173345,29.06,1.75,16.73,41.9,164.4127,4.5
1,25,2011-07-07T23:08,-86.071,23.844,3455,798.4,6.571,34.897,3.127,27.41137,27.36,1.6,21.23,44.8,162.0552,5
1,25,2011-07-07T23:08,-86.071,23.844,3455,1000.5,5.197,34.925,3.887,27.607455,18.16,1.36,17.22,40.6,138.8556,6
1,25,2011-07-07T23:08,-86.071,23.844,3455,1198.2,4.48,34.954,4.457,27.712943,21.21,1.35,23.5,38.3,119.4544,6
1,25,2011-07-07T23:08,-86.071,23.844,3455,1499.6,4.294,34.965,4.681,27.744661,22.71,1.51,25.17,39,111.3023,6
1,25,2011-07-07T23:08,-86.071,23.844,3455,2000.9,4.279,34.97,4.739,27.755553,20.89,1.24,23.12,40.8,109.2604,6
1,25,2011-07-07T23:08,-86.071,23.844,3455,2497.8,4.308,34.971,4.739,27.758528,17.62,1.17,19.4,33,109.4438,6
1,25,2011-07-07T23:08,-86.071,23.844,3455,3407.1,4.4,34.974,4.77,27.761995,16.74,1.09,22.13,39.5,108.2049,6
1,27,2011-07-08T06:07,-86.927,23.843,3341,11.1,28.99,35.644,4.409,22.552664,0.096,0.206,1.834,89.5,0,1
1,27,2011-07-08T06:07,-86.927,23.843,3341,20.9,28.743,35.821,4.418,22.768965,0,0.193,2.258,74,0.1657,1
1,27,2011-07-08T06:07,-86.927,23.843,3341,49.1,28.61,35.914,4.42,22.885414,0,0.154,1.96,64.2,0.4144,1
1,27,2011-07-08T06:07,-86.927,23.843,3341,75.6,26.528,36.176,4.28,23.76149,0,0.145,1.596,59,12.9453,1
1,27,2011-07-08T06:07,-86.927,23.843,3341,101.2,25.444,36.593,3.824,24.417943,0,0.124,2.27,56.4,36.0136,2
1,27,2011-07-08T06:07,-86.927,23.843,3341,146.9,21.756,36.844,3.425,25.700015,5.357,0.368,3.355,48,66.5351,2
1,27,2011-07-08T06:07,-86.927,23.843,3341,252.1,16.995,36.277,3.389,26.511076,7.546,0.446,4.467,41.9,88.962,3
1,27,2011-07-08T06:07,-86.927,23.843,3341,304.5,15.27,35.991,3.216,26.69203,15.359,0.841,6.395,42.7,105.1233,3
1,27,2011-07-08T06:07,-86.927,23.843,3341,503.4,9.397,35.092,2.776,27.139647,28.18,1.603,15.725,43.1,158.2398,4.5
1,27,2011-07-08T06:07,-86.927,23.843,3341,603.6,7.984,34.948,2.835,27.249573,30.37,1.732,19.069,42.9,165.0023,4.5
1,27,2011-07-08T06:07,-86.927,23.843,3341,798.9,6.21,34.896,3.307,27.457707,29.2,1.692,24.139,47,156.7433,5
1,27,2011-07-08T06:07,-86.927,23.843,3341,893.4,5.503,34.912,3.722,27.559616,28.566,1.672,25.58,36.1,143.7587,5
1,30,2011-07-08T18:14,-88.992,24,2753,10,27.75,36.175,4.608,23.362216,0.15,0.21,0.7,58.9,0,1
1,30,2011-07-08T18:14,-88.992,24,2753,49.4,22.777,36.634,3.493,25.24384,5.13,0.38,2.4,58.2,59.8831,2
1,30,2011-07-08T18:14,-88.992,24,2753,149.9,16.761,36.247,3.38,26.539224,12.91,0.72,4.3,43.1,90.3945,3
1,30,2011-07-08T18:14,-88.992,24,2753,400.7,9.47,35.132,2.579,27.156549,29.63,1.65,15.6,39.5,166.2269,4.5
1,30,2011-07-08T18:14,-88.992,24,2753,594.8,7.106,34.932,2.864,27.362964,31.65,1.77,21.3,48.3,169.626,5
1,30,2011-07-08T18:14,-88.992,24,2753,800.4,5.783,34.909,3.44,27.521907,29.88,1.77,24.8,42.7,153.9644,5
1,30,2011-07-08T18:14,-88.992,24,2753,1201.2,4.553,34.95,4.378,27.701948,25.56,1.59,24.3,39.3,122.3544,6
1,30,2011-07-08T18:14,-88.992,24,2753,1500.4,4.312,34.964,4.638,27.742055,24.46,1.48,24.9,38.5,113.0412,6
1,30,2011-07-08T18:14,-88.992,24,2753,1999.4,4.284,34.968,4.703,27.753612,23.95,1.45,24.7,46.1,110.7938,6
1,30,2011-07-08T18:14,-88.992,24,2753,2500.9,4.307,34.97,4.709,27.758683,21.36,1.42,23.8,44.8,110.7633,6
1,31,2011-07-09T01:46,-89.994,23.989,3628,10.3,28.735,36.035,4.435,22.931588,0.12,0.24,1.8,63.6,0,1
1,31,2011-07-09T01:46,-89.994,23.989,3628,51.3,25.517,36.372,4.109,24.224859,1.07,0.23,2.9,57.5,23.5618,1
1,31,2011-07-09T01:46,-89.994,23.989,3628,147,18.612,36.402,3.005,26.203404,11.4,0.74,4.7,44.5,98.247,2
1,31,2011-07-09T01:46,-89.994,23.989,3628,498.6,8.298,35.013,2.612,27.251384,22.48,1.82,15,40.6,172.4783,5
1,31,2011-07-09T01:46,-89.994,23.989,3628,603.6,7.125,34.935,2.843,27.362885,30.62,1.59,23.6,38.7,170.4122,5
1,31,2011-07-09T01:46,-89.994,23.989,3628,800.4,5.735,34.911,3.458,27.529429,26.43,1.61,26.1,38.2,153.5214,5
1,31,2011-07-09T01:46,-89.994,23.989,3628,1000.3,4.995,34.931,3.968,27.635617,26.63,1.85,27.5,41.2,136.807,6
1,31,2011-07-09T01:46,-89.994,23.989,3628,1200,4.512,34.952,4.4,27.708025,24.61,1.62,26.8,40.9,121.701,6
1,31,2011-07-09T01:46,-89.994,23.989,3628,1499.9,4.313,34.964,4.623,27.742065,16.97,1.03,19.2,35.8,113.6868,6
1,31,2011-07-09T01:46,-89.994,23.989,3628,1999.5,4.272,34.969,4.709,27.755721,19.33,1.32,26.6,37.4,110.6219,6
1,31,2011-07-09T01:46,-89.994,23.989,3628,2498.9,4.302,34.971,4.712,27.760037,22.64,1.31,25.9,39.3,110.6669,6
1,31,2011-07-09T01:46,-89.994,23.989,3628,3599,4.421,34.972,4.658,27.761969,22.58,1.52,26.7,46.1,113.1142,6
1,32,2011-07-09T11:48,-91.004,24.01,3709,9,28.685,36.332,4.398,23.171336,0.11,0.24,1.1,74.8,0.663,1
1,32,2011-07-09T11:48,-91.004,24.01,3709,21.4,28.712,36.367,4.401,23.1896,0,0.22,1.2,69.5,0.4206,1
1,32,2011-07-09T11:48,-91.004,24.01,3709,73.8,23.593,36.567,4.925,24.95624,0.33,0.23,1.5,73.2,0,2
1,32,2011-07-09T11:48,-91.004,24.01,3709,101,21.72,36.518,4.568,25.459566,12.11,0.71,4.3,51.2,17.2469,2
1,32,2011-07-09T11:48,-91.004,24.01,3709,150.5,18.688,36.388,3.037,26.173607,19.57,1.2,10.9,52.6,96.5468,2
1,32,2011-07-09T11:48,-91.004,24.01,3709,250.4,14.234,35.824,2.588,26.787295,21.61,0.88,8.5,46.8,137.8687,3
1,32,2011-07-09T11:48,-91.004,24.01,3709,298.8,12.641,35.578,2.58,26.925972,24.17,1.02,10.5,45.4,147.013,4
1,32,2011-07-09T11:48,-91.004,24.01,3709,398.3,10.552,35.283,2.458,27.090095,28.23,1.63,13.9,45.3,164.7086,4
1,32,2011-07-09T11:48,-91.004,24.01,3709,598.7,7.693,34.967,2.704,27.307272,32.22,1.74,20.6,41.1,172.5909,5
1,32,2011-07-09T11:48,-91.004,24.01,3709,799.6,5.86,34.907,3.407,27.510787,28.1,1.81,25.1,53.5,154.8533,5
1,32,2011-07-09T11:48,-91.004,24.01,3709,1005.8,5.016,34.93,3.968,27.632495,30.66,1.63,24.6,49,136.657,6
1,33,2011-07-12T10:54,-91.013,23.017,3714,2.5,28.983,36.428,4.388,23.143106,0,0.176,1.546,63,0.0723,1
1,33,2011-07-12T10:54,-91.013,23.017,3714,39.3,27.874,36.521,4.604,23.584238,0,0.185,1.3,65.5,0,1
1,33,2011-07-12T10:54,-91.013,23.017,3714,140.2,18.593,36.459,3.156,26.251523,6.044,0.33,3.722,48.7,91.6665,2
1,33,2011-07-12T10:54,-91.013,23.017,3714,389.2,10.447,35.262,2.524,27.091862,23.743,1.253,14.473,46.6,162.4829,4
1,33,2011-07-12T10:54,-91.013,23.017,3714,591.4,7.453,34.955,2.771,27.3322,29.298,1.561,22.456,45.8,171.2894,5
1,33,2011-07-12T10:54,-91.013,23.017,3714,799.4,5.93,34.909,3.36,27.503585,29.883,1.6,25.695,45.4,156.3965,5
1,33,2011-07-12T10:54,-91.013,23.017,3714,998,5.083,34.929,3.918,27.623868,24.673,1.655,26.581,51.4,138.336,6
1,33,2011-07-12T10:54,-91.013,23.017,3714,1198.4,4.607,34.948,4.329,27.694478,25.126,1.53,28.875,38.7,124.0838,6
1,33,2011-07-12T10:54,-91.013,23.017,3714,1499.9,4.344,34.962,4.6,27.737211,20.864,1.576,26.134,44.5,114.4567,6
1,33,2011-07-12T10:54,-91.013,23.017,3714,1997.8,4.284,34.968,4.696,27.753635,19.605,1.356,25.482,46.2,111.0974,6
1,33,2011-07-12T10:54,-91.013,23.017,3714,2498.8,4.313,34.97,4.698,27.758086,20.794,1.001,26.107,47.7,111.195,6
1,33,2011-07-12T10:54,-91.013,23.017,3714,3682,4.433,34.971,4.661,27.761048,19.029,1.056,26.024,45.8,112.9753,6
1,35,2011-07-15T19:09,-92.504,20.506,2324,1.3,28.991,36.694,4.371,23.340109,0.15,0.23,1.5,85.3,0.5063,1
1,35,2011-07-15T19:09,-92.504,20.506,2324,9.2,28.856,36.688,4.375,23.381602,0.11,0.25,1.6,81,0.7587,1
1,35,2011-07-15T19:09,-92.504,20.506,2324,39.9,23.816,36.514,5.029,24.847909,0.12,0.18,1.5,71.4,0,2
1,35,2011-07-15T19:09,-92.504,20.506,2324,64,21.438,36.46,4.615,25.491961,2.51,0.27,3.3,57.4,16.3416,2
1,35,2011-07-15T19:09,-92.504,20.506,2324,90.3,19.329,36.422,3.013,26.031675,5.83,0.45,4,50.1,94.771,2
1,35,2011-07-15T19:09,-92.504,20.506,2324,139.4,16.662,36.173,2.619,26.505479,7.93,0.61,4.9,56.7,124.1094,3
1,35,2011-07-15T19:09,-92.504,20.506,2324,238.5,12.928,35.628,2.458,26.905582,16.28,1.11,9.8,39.4,150.6555,4
1,35,2011-07-15T19:09,-92.504,20.506,2324,289.2,11.996,35.492,2.435,26.98433,17.31,1.43,9.6,36.6,157.0064,4
1,35,2011-07-15T19:09,-92.504,20.506,2324,390.3,10.094,35.23,2.436,27.128204,22.87,1.63,15.2,40.4,168.4794,4.5
1,35,2011-07-15T19:09,-92.504,20.506,2324,589.9,7.44,34.957,2.767,27.33565,28.51,2.03,22.7,38.9,171.546,5
1,35,2011-07-15T19:09,-92.504,20.506,2324,790.5,5.847,34.91,3.413,27.514679,24.35,1.86,25,49.3,154.6727,5
1,35,2011-07-15T19:09,-92.504,20.506,2324,1003.2,4.923,34.935,4.053,27.64703,22.75,1.76,24,40.1,133.6324,6
1,36,2011-07-15T08:32,-93.026,21.003,2246,4.3,28.834,36.72,4.375,23.412629,0.06,0.18,1.3,73.5,0.7888,1
1,36,2011-07-15T08:32,-93.026,21.003,2246,39.1,25.765,36.581,4.816,24.304701,0.26,0.22,1.1,68.2,0,1
1,36,2011-07-15T08:32,-93.026,21.003,2246,138.8,16,36.085,2.633,26.592237,17.04,1.11,7.2,55.9,126.7372,3
1,36,2011-07-15T08:32,-93.026,21.003,2246,339,10.897,35.336,2.446,27.068392,16.51,1.26,9.3,42,163.0765,4
1,36,2011-07-15T08:32,-93.026,21.003,2246,589.4,7.398,34.952,2.781,27.337684,27.31,1.96,20.4,42.9,171.227,5
1,36,2011-07-15T08:32,-93.026,21.003,2246,788.7,5.801,34.91,3.441,27.520385,28.95,1.97,25.9,45.7,153.7814,5
1,36,2011-07-15T08:32,-93.026,21.003,2246,988.3,5.068,34.928,3.939,27.624753,26.77,1.93,26.1,42.1,137.5272,6
1,36,2011-07-15T08:32,-93.026,21.003,2246,1189.3,4.56,34.95,4.386,27.701262,22.01,1.7,24.3,40.5,121.9444,6
1,36,2011-07-15T08:32,-93.026,21.003,2246,1488.2,4.299,34.964,4.663,27.743556,19.41,1.45,25.4,40.6,112.042,6
1,36,2011-07-15T08:32,-93.026,21.003,2246,1989.8,4.256,34.969,4.743,27.757367,8.28,0.78,13.5,37.8,109.2547,6
1,36,2011-07-15T08:32,-93.026,21.003,2246,2229.6,4.273,34.97,4.736,27.759168,8.89,0.75,15,42.4,109.62,6
1,37,2011-07-15T01:39,-94.008,21.017,2827,3.2,28.781,36.297,4.427,23.112449,,0.2,2.1,72.1,0,1
1,37,2011-07-15T01:39,-94.008,21.017,2827,13.2,28.557,36.291,4.466,23.18349,0.06,0.21,2.2,68,0,1
1,37,2011-07-15T01:39,-94.008,21.017,2827,42.5,22.104,36.49,4.5,25.326708,0.11,0.2,3.1,57.5,18.7223,2
1,37,2011-07-15T01:39,-94.008,21.017,2827,64.9,20.126,36.441,3.461,25.834863,6.41,0.41,4.4,52.4,71.8982,2
1,37,2011-07-15T01:39,-94.008,21.017,2827,90.4,18.728,36.389,2.807,26.161187,10.19,0.63,5.4,45.5,106.3483,2
1,37,2011-07-15T01:39,-94.008,21.017,2827,138.6,16.259,36.12,2.606,26.559197,17.51,0.98,7.3,42.4,126.6362,3
1,37,2011-07-15T01:39,-94.008,21.017,2827,239.4,13.151,35.657,2.518,26.883085,18.41,1.15,11.1,43,146.8054,4
1,37,2011-07-15T01:39,-94.008,21.017,2827,291.6,11.947,35.481,2.475,26.985198,23.85,1.42,12.5,39.3,155.5563,4
1,37,2011-07-15T01:39,-94.008,21.017,2827,389.9,9.945,35.207,2.453,27.135657,24.66,1.53,16.5,43.1,168.6766,4.5
1,37,2011-07-15T01:39,-94.008,21.017,2827,586.1,7.504,34.957,2.747,27.326454,27.89,1.89,20.3,40.5,171.9861,5
1,37,2011-07-15T01:39,-94.008,21.017,2827,798.8,5.812,34.91,3.42,27.519222,28.94,1.86,25.9,36.8,154.6244,5
1,37,2011-07-15T01:39,-94.008,21.017,2827,1000,4.937,34.933,4.036,27.643903,22.43,1.47,26.4,37.2,134.2708,6
1,38,2011-07-14T17:02,-95.025,21.001,3153,10.8,28.604,36.417,4.419,23.262334,0.12,0.25,2.2,65.8,0,1
1,38,2011-07-14T17:02,-95.025,21.001,3153,50.7,21.253,36.471,4.206,25.550857,0.09,0.25,2,61.3,34.864,2
1,38,2011-07-14T17:02,-95.025,21.001,3153,150,16.004,36.087,2.613,26.593325,15,0.9,7.3,42.9,127.5953,3
1,38,2011-07-14T17:02,-95.025,21.001,3153,350.1,10.586,35.294,2.453,27.091432,26.78,1.65,14.5,42.5,164.6716,4
1,38,2011-07-14T17:02,-95.025,21.001,3153,602.9,7.332,34.952,2.801,27.347323,29.27,2.01,22.9,33.2,170.809,5
1,38,2011-07-14T17:02,-95.025,21.001,3153,801.5,5.758,34.911,3.452,27.526788,28.45,2,25.8,36.1,153.6179,5
1,38,2011-07-14T17:02,-95.025,21.001,3153,1001.2,4.91,34.934,4.044,27.647832,22.22,1.54,27.1,37.2,134.122,6
1,38,2011-07-14T17:02,-95.025,21.001,3153,1201.3,4.437,34.955,4.486,27.718837,21.81,1.45,26,36.5,118.5171,6
1,38,2011-07-14T17:02,-95.025,21.001,3153,1503.3,4.271,34.965,4.684,27.747491,21.07,1.46,26.3,38.4,111.3498,6
1,38,2011-07-14T17:02,-95.025,21.001,3153,2000.7,4.258,34.969,4.737,27.757333,20.47,1.39,25.7,37.1,109.5094,6
1,38,2011-07-14T17:02,-95.025,21.001,3153,2502.1,4.294,34.97,4.731,27.760082,21.99,1.56,25.6,43.2,109.9043,6
1,38,2011-07-14T17:02,-95.025,21.001,3153,3119.6,4.36,34.971,4.687,27.761532,22.81,1.53,25.7,38.4,111.8621,6
1,39,2011-07-14T10:29,-95.999,21.014,2166,2.6,28.545,36.255,4.4,23.159562,0.16,0.25,2.6,75.4,1.0884,1
1,39,2011-07-14T10:29,-95.999,21.014,2166,11.4,28.541,36.252,4.405,23.159341,0.83,0.27,2.5,73.5,0.8929,1
1,39,2011-07-14T10:29,-95.999,21.014,2166,39,22.876,36.525,4.877,25.131934,0.1,0.26,2.5,55.3,0,2
1,39,2011-07-14T10:29,-95.999,21.014,2166,64.1,20.271,36.451,3.636,25.803661,7.87,0.54,3.7,49.7,63.6675,2
1,39,2011-07-14T10:29,-95.999,21.014,2166,92.3,19.104,36.424,3.004,26.091587,10.33,0.61,5,50,96.1128,2
1,39,2011-07-14T10:29,-95.999,21.014,2166,140.1,16.681,36.179,2.639,26.505608,13.76,0.93,6.5,41.8,123.1417,3
1,39,2011-07-14T10:29,-95.999,21.014,2166,239.3,13.153,35.661,2.506,26.885765,17.03,1.16,10.2,49,147.3112,4
1,39,2011-07-14T10:29,-95.999,21.014,2166,290.8,11.953,35.482,2.475,26.984792,23.78,1.61,12.3,33.5,155.5206,4
1,39,2011-07-14T10:29,-95.999,21.014,2166,390.5,9.959,35.206,2.465,27.132541,26.14,1.61,15.7,41.7,168.0713,4.5
1,39,2011-07-14T10:29,-95.999,21.014,2166,588,7.239,34.938,2.823,27.349131,27.95,1.89,21.5,36.7,170.4942,5
1,39,2011-07-14T10:29,-95.999,21.014,2166,790,5.748,34.91,3.471,27.527109,28.53,1.95,25.7,37.3,152.8561,5
1,39,2011-07-14T10:29,-95.999,21.014,2166,1001.4,4.855,34.937,4.113,27.656494,25.25,1.81,26.3,39.8,131.5198,6
1,40,2011-07-16T21:17,-95.007,20.017,2756,4.1,28.139,35.933,4.488,23.052038,0.05,0.18,2,61.8,0,1
1,40,2011-07-16T21:17,-95.007,20.017,2756,41.2,21.198,36.465,4.14,25.560955,0.42,0.12,1.5,52.3,37.9568,2
1,40,2011-07-16T21:17,-95.007,20.017,2756,137.6,15.926,36.071,2.547,26.598441,16.32,0.94,7.2,41.2,130.8566,3
1,40,2011-07-16T21:17,-95.007,20.017,2756,338.5,10.302,35.253,2.458,27.108896,27.21,1.7,15.1,41.2,166.1983,4.5
1,40,2011-07-16T21:17,-95.007,20.017,2756,589.1,6.839,34.922,2.966,27.391766,27.44,1.82,22.9,44.2,167.0227,5
1,40,2011-07-16T21:17,-95.007,20.017,2756,788.4,5.484,34.914,3.635,27.562351,25.76,1.74,26.1,35.5,147.6116,5
1,40,2011-07-16T21:17,-95.007,20.017,2756,989.4,4.682,34.943,4.263,27.680385,21.68,1.63,26.5,42.6,126.2601,6
1,40,2011-07-16T21:17,-95.007,20.017,2756,1189.6,4.354,34.959,4.588,27.730762,12.75,1.23,16.3,36.7,114.6878,6
1,40,2011-07-16T21:17,-95.007,20.017,2756,1484,4.252,34.966,4.724,27.750041,20.81,1.46,24.6,39.3,109.736,6
1,40,2011-07-16T21:17,-95.007,20.017,2756,1987.6,4.249,34.969,4.759,27.758109,16.94,1.23,25.5,39.2,108.6091,6
1,40,2011-07-16T21:17,-95.007,20.017,2756,2488.8,4.29,34.971,4.734,27.761099,21.01,1.45,25.6,40.1,109.7906,6
1,40,2011-07-16T21:17,-95.007,20.017,2756,2720.1,4.314,34.971,4.712,27.761324,21.82,1.64,25.5,42.8,110.765,6
1,41,2011-07-16T05:38,-94.017,19.999,1343,2.3,28.828,36.353,4.377,23.138716,0.26,0.12,1.3,71.2,1.1082,1
1,41,2011-07-16T05:38,-94.017,19.999,1343,10.6,28.823,36.349,4.375,23.138056,0.06,0.19,1.4,69.2,1.2213,1
1,41,2011-07-16T05:38,-94.017,19.999,1343,38.7,23.848,36.506,4.901,24.832267,0.08,0.17,1.9,64.8,0,2
1,41,2011-07-16T05:38,-94.017,19.999,1343,62.1,21.324,36.464,4.247,25.526517,3.78,0.26,2.4,51.6,32.8162,2
1,41,2011-07-16T05:38,-94.017,19.999,1343,87,19.753,36.438,3.2,25.932689,10.67,0.66,4.9,46.9,84.828,2
1,41,2011-07-16T05:38,-94.017,19.999,1343,137.8,17.215,36.244,2.652,26.427839,15.73,0.92,6.3,40.2,120.0292,3
1,41,2011-07-16T05:38,-94.017,19.999,1343,238,13.716,35.744,2.522,26.834278,16.15,1.02,9.8,39.8,143.5238,4
1,41,2011-07-16T05:38,-94.017,19.999,1343,287.6,12.198,35.517,2.462,26.964877,21.46,1.33,12.4,39,154.6684,4
1,41,2011-07-16T05:38,-94.017,19.999,1343,389,10.203,35.238,2.454,27.115704,25.73,1.68,14.6,40.7,167.0267,4.5
1,41,2011-07-16T05:38,-94.017,19.999,1343,588.4,7.304,34.947,2.808,27.347052,30.34,1.97,21.5,39.7,170.692,5
1,41,2011-07-16T05:38,-94.017,19.999,1343,788.2,5.768,34.91,3.458,27.524504,26.05,1.8,26,37.9,153.2774,5
1,41,2011-07-16T05:38,-94.017,19.999,1343,991.1,4.959,34.932,4.028,27.640476,22.69,1.62,26.8,38.4,134.4516,6
1,42,2011-07-15T23:14,-93.016,20.008,1319,2.5,28.897,36.473,4.396,23.20576,0.15,0.15,1.2,67.7,0,1
1,42,2011-07-15T23:14,-93.016,20.008,1319,12.8,28.752,36.507,4.402,23.280722,0.08,0.1,0.7,67.3,0.0978,1
1,42,2011-07-15T23:14,-93.016,20.008,1319,36.9,24.91,36.566,4.922,24.557373,0.22,0.13,1.4,56.7,0,2
1,42,2011-07-15T23:14,-93.016,20.008,1319,60.6,20.735,36.426,4.489,25.659126,6.65,0.36,4.1,48.8,24.6562,2
1,42,2011-07-15T23:14,-93.016,20.008,1319,86.8,19.056,36.411,3.198,26.09377,8.81,0.59,5.1,44.7,87.877,2
1,42,2011-07-15T23:14,-93.016,20.008,1319,137,16.488,36.149,2.621,26.527921,8.28,0.6,3.9,54.7,124.865,3
1,42,2011-07-15T23:14,-93.016,20.008,1319,235.9,13.207,35.668,2.492,26.880151,18.93,1.14,11.5,43.9,147.6209,4
1,42,2011-07-15T23:14,-93.016,20.008,1319,286.2,11.936,35.482,2.441,26.987924,23.01,1.46,13.3,41.8,157.0934,4
1,42,2011-07-15T23:14,-93.016,20.008,1319,336.7,10.94,35.343,2.418,27.066064,22.6,1.45,14.9,39.9,164.0331,4
1,42,2011-07-15T23:14,-93.016,20.008,1319,586.5,7.525,34.967,2.756,27.33131,26.34,1.72,22.5,44.7,171.435,5
1,42,2011-07-15T23:14,-93.016,20.008,1319,787.6,5.953,34.912,3.368,27.502987,24.49,1.79,25.4,38.5,155.8696,5
1,42,2011-07-15T23:14,-93.016,20.008,1319,1000.6,4.969,34.933,4.017,27.640191,19.53,1.44,24,39.2,134.8611,6
1,43,2011-07-13T04:19,-93.019,22.007,3328,10.1,28.755,36.573,4.401,23.329106,0.09,0.16,1.2,68.2,0.0599,1
1,43,2011-07-13T04:19,-93.019,22.007,3328,50.2,25.719,36.56,4.836,24.303985,,0.17,1.5,70.2,0,1
1,43,2011-07-13T04:19,-93.019,22.007,3328,150.6,18.237,36.362,2.947,26.26756,9.23,0.44,5.1,52.5,102.462,2
1,43,2011-07-13T04:19,-93.019,22.007,3328,378.6,10.467,35.279,2.447,27.101412,23.51,1.53,15.2,44.9,165.6824,4.5
1,43,2011-07-13T04:19,-93.019,22.007,3328,600.6,7.823,34.984,2.677,27.301711,27.8,1.76,21.4,42,172.8766,5
1,43,2011-07-13T04:19,-93.019,22.007,3328,802.6,6.083,34.909,3.274,27.484408,26.83,1.75,26.2,39.1,159.0568,5
1,43,2011-07-13T04:19,-93.019,22.007,3328,1001,5.173,34.925,3.84,27.610364,23.47,1.65,26.8,41.4,141.0804,6
1,43,2011-07-13T04:19,-93.019,22.007,3328,1200.5,4.577,34.949,4.346,27.698716,24.46,1.56,27,38.2,123.5688,6
1,43,2011-07-13T04:19,-93.019,22.007,3328,1498.9,4.311,34.963,4.637,27.741651,21.36,1.45,26.3,40.4,113.0933,6
1,43,2011-07-13T04:19,-93.019,22.007,3328,2001,4.27,34.969,4.721,27.756027,20.32,1.38,25.5,39.3,110.1153,6
1,43,2011-07-13T04:19,-93.019,22.007,3328,2503.9,4.297,34.971,4.732,27.760639,19.14,1.34,25.2,42.9,109.8374,6
1,43,2011-07-13T04:19,-93.019,22.007,3328,3301.3,4.383,34.971,4.684,27.761471,20.8,1.46,26.3,42.7,111.9869,6
1,44,2011-07-11T21:33,-93,23,3740,5,29.003,36.553,4.414,23.230463,0.11,0.18,1.2,66.2,0,1
1,44,2011-07-11T21:33,-93,23,3740,41.8,28.056,36.494,4.492,23.504328,,0.17,1,66.3,0,1
1,44,2011-07-11T21:33,-93,23,3740,141,18.708,36.486,3.174,26.243015,6.27,0.31,3.1,47.9,90.3504,2
1,44,2011-07-11T21:33,-93,23,3740,389.6,10.381,35.257,2.501,27.099604,22.15,1.47,13.5,42.9,163.8854,4
1,44,2011-07-11T21:33,-93,23,3740,587.8,7.782,34.978,2.695,27.302768,27.18,1.73,35.1,42.6,172.3652,5
1,44,2011-07-11T21:33,-93,23,3740,789.5,6.153,34.908,3.255,27.474511,25.63,1.76,29.4,41,159.3817,5
1,44,2011-07-11T21:33,-93,23,3740,989,5.19,34.924,3.834,27.60748,23.1,1.49,30.4,42.4,141.2104,6
1,44,2011-07-11T21:33,-93,23,3740,1185.7,4.607,34.947,4.328,27.693716,23.89,1.49,28.2,37.5,124.1205,6
1,44,2011-07-11T21:33,-93,23,3740,1486.3,4.32,34.963,4.623,27.74061,17.57,1.38,26.4,38.3,113.6255,6
1,44,2011-07-11T21:33,-93,23,3740,1989.4,4.271,34.968,4.71,27.755031,17.55,1.19,26.3,43.3,110.58,6
1,44,2011-07-11T21:33,-93,23,3740,2499.8,4.302,34.97,4.711,27.759325,17.63,1.28,25,46.3,110.7131,6
1,44,2011-07-11T21:33,-93,23,3740,3710.3,4.434,34.972,4.656,27.76244,17.61,1.26,26.2,45.2,113.2113,6
1,45,2011-07-16T14:12,-95.006,19.006,1249,9.9,27.028,35.986,4.666,23.453788,0.11,0.24,1.7,62.1,0,1
1,45,2011-07-16T14:12,-95.006,19.006,1249,38.9,22.02,36.487,4.434,25.347986,0.76,0.24,2.4,55.4,21.9206,2
1,45,2011-07-16T14:12,-95.006,19.006,1249,60.8,19.875,36.442,3.174,25.90215,6.21,0.4,3.8,49.9,85.4306,2
1,45,2011-07-16T14:12,-95.006,19.006,1249,88.9,18.469,36.376,2.78,26.21692,12.16,0.76,5.8,45.1,108.6603,2
1,45,2011-07-16T14:12,-95.006,19.006,1249,136.7,16.067,36.093,2.589,26.582887,13.63,0.95,5.7,45,128.3227,3
1,45,2011-07-16T14:12,-95.006,19.006,1249,237.4,12.733,35.598,2.464,26.921278,12.93,1.09,8.5,42.4,151.4908,4
1,45,2011-07-16T14:12,-95.006,19.006,1249,287.8,11.806,35.461,2.444,26.996373,17.61,1.24,11.4,44.5,157.7254,4
1,45,2011-07-16T14:12,-95.006,19.006,1249,389,9.798,35.189,2.458,27.1465,18.18,1.31,12.7,38.6,169.3811,4.5
1,45,2011-07-16T14:12,-95.006,19.006,1249,588.1,7.307,34.944,2.801,27.344273,29.76,2,22.2,41.8,170.9822,5
1,45,2011-07-16T14:12,-95.006,19.006,1249,787.4,5.847,34.908,3.409,27.513132,25.08,1.62,25.1,38.5,154.8487,5
1,45,2011-07-16T14:12,-95.006,19.006,1249,993.6,5.042,34.929,3.953,27.628612,26.13,1.69,26.9,39.1,137.1113,6
